3798.380000	3813.680000	378
3814.300000	3837.300000	379
3837.510000	3844.900000	380
3845.160000	3848.310000	381
3848.590000	3864.870000	382
3865.090000	3874.630000	383
3875.220000	3909.460000	384
3909.690000	3929.150000	385
3929.630000	3932.070000	386
3932.350000	3938.620000	387
3938.830000	3941.210000	388
3941.460000	3950.890000	389
3951.500000	3955.370000	390
3955.620000	3956.850000	391
3957.500000	3959.620000	392
3959.970000	3962.180000	393
3962.470000	3969.540000	394
3970.000000	3987.480000	395
3987.810000	4009.360000	396
4009.870000	4014.220000	397
4014.640000	4034.400000	398
4034.620000	4035.050000	399
4035.340000	4046.030000	400
4046.280000	4054.500000	401
4054.820000	4059.860000	402
4060.140000	4064.150000	403
4064.780000	4082.930000	404
4083.190000	4085.260000	405
4085.650000	4085.860000	406
4086.200000	4116.380000	407
4116.680000	4116.950000	408
4117.220000	4117.530000	409
4117.770000	4137.550000	410
4138.250000	4200.360000	411
4200.880000	4217.450000	412
4217.800000	4228.840000	413
4229.160000	4243.330000	414
4243.660000	4266.790000	415
4267.480000	4269.170000	416
4269.510000	4270.780000	417
4271.130000	4293.590000	418
4294.010000	4297.930000	419
4298.240000	4305.600000	420
4306.080000	4334.180000	421
4334.590000	4355.650000	422
4355.930000	4365.220000	423
4365.580000	4366.460000	424
4366.920000	4367.810000	425
4368.210000	4370.950000	426
4371.540000	4386.970000	427
4387.260000	4398.230000	428
4398.520000	4400.490000	429
4400.710000	4406.480000	430
4406.710000	4410.650000	431
4411.030000	4426.940000	432
4427.180000	4441.500000	433
4442.050000	4483.600000	434
4484.330000	4486.930000	435
4487.230000	4490.100000	436
4490.570000	4496.170000	437
4496.660000	4499.700000	438
4500.020000	4502.760000	439
4503.010000	4508.800000	440
4509.480000	4511.690000	441
4511.970000	4514.170000	442
4514.490000	4521.080000	443
4521.590000	4528.930000	444
4529.320000	4534.980000	445
4535.250000	4550.310000	446
4550.580000	4560.360000	447
4560.610000	4570.510000	448
4570.970000	4578.760000	449
4579.140000	4591.210000	450
4591.440000	4598.960000	451
4599.180000	4614.030000	452
4614.280000	4630.170000	453
4630.380000	4639.310000	454
4639.580000	4641.950000	455
4642.160000	4643.310000	456
4643.820000	4650.900000	457
4651.120000	4655.780000	458
4656.000000	4662.380000	459
4663.150000	4674.160000	460
4674.430000	4674.640000	461
4674.850000	4683.480000	462
4684.050000	4696.630000	463
4697.390000	4702.870000	464
4703.110000	4715.080000	465
4715.290000	4715.980000	466
4716.600000	4719.840000	467
4720.100000	4721.310000	468
4722.180000	4731.250000	469
4731.540000	4736.000000	470
4736.210000	4750.890000	471
4751.100000	4758.890000	472
4759.500000	4785.990000	473
4786.200000	4798.570000	474
4798.960000	4802.090000	475
4802.360000	4809.760000	476
4810.250000	4817.630000	477
4818.040000	4823.780000	478
4824.690000	4828.630000	479
4828.870000	4829.600000	480
4829.980000	4858.050000	481
4858.420000	4866.580000	482
4866.910000	4882.650000	483
4882.880000	4886.670000	484
4887.220000	4890.700000	485
4891.090000	4907.750000	486
4908.110000	4917.210000	487
4917.610000	4928.910000	488
4929.230000	4940.550000	489
4940.870000	4951.010000	490
4951.450000	4955.450000	491
4956.460000	4962.450000	492
4962.710000	4963.920000	493
4964.310000	4968.920000	494
4969.440000	4974.310000	495
4974.540000	4976.280000	496
4976.830000	4979.290000	497
4979.660000	4981.120000	498
4981.960000	4983.420000	499
4983.630000	4987.900000	500
4988.490000	5024.380000	501
5024.600000	5037.990000	502
5038.270000	5062.840000	503
5063.090000	5074.800000	504
5075.050000	5095.120000	505
5095.350000	5105.470000	506
5106.010000	5121.990000	507
5122.280000	5122.970000	508
5123.210000	5135.260000	509
5135.540000	5141.580000	510
5142.200000	5160.050000	511
5160.330000	5172.240000	512
5172.570000	5178.020000	513
5178.360000	5182.790000	514
5183.090000	5191.460000	515
5191.760000	5193.970000	516
5194.280000	5202.460000	517
